Country,risk_score,risk_level
Brazil,-621.5193690562999,Low
France,141.17334891780024,Low
France,2566.1813575365,High
Canada,-1451.149645198,Low
Japan,1065.3697572752,Medium
Australia,965.6398055331003,Medium
India,724.2122458894999,Medium
Japan,1925.1006564154004,High
Germany,1459.1308944634002,Medium
Japan,2572.5710759641,High
Australia,-445.4251486618999,Low
Japan,256.06196956580004,Low
USA,2138.1391439717004,High
Japan,2162.8108207485,High
Canada,1574.7122852729,Medium
USA,898.3975324609,Medium
Germany,2217.9223011638005,High
Australia,-600.2154341168999,Low
Germany,2412.3352557512,High
UK,-710.8112218547,Low
Australia,1574.5838034189003,Medium
Canada,2432.0272647150005,High
USA,1005.9610271451004,Medium
China,2092.8215982654,High
Germany,1399.4973928002003,Medium
China,1280.5278291745,Medium
Australia,114.07566970610014,Low
France,1311.0600223349004,Medium
China,2567.7780121538003,High
Canada,3623.0847986907997,High
Australia,628.3035956833003,Medium
Japan,2532.7877790072,High
Germany,-799.3147828452,Low
UK,2138.6352317570004,High
China,569.6739087685,Low
UK,-93.47430582940001,Low
India,1670.4694687313004,Medium
India,1971.8448740022004,High
UK,2968.0956953634,High
Brazil,2086.5297315663,High
USA,-152.8485563575997,Low
China,1335.2059631888005,Medium
USA,104.39335562610006,Low
Canada,2481.4012828256004,High
India,1273.9054583135005,Medium
France,367.18766948270013,Low
France,520.1807543055,Low
Australia,1795.2302837333004,Medium
France,-953.7258755992998,Low
Japan,-93.82828455549992,Low
France,-980.3434858281,Low
USA,3339.9579360088005,High
Brazil,865.7121477577001,Medium
France,271.3610852332001,Low
Canada,1615.4280977044002,Medium
USA,898.9369660992003,Medium
Canada,2342.1074971575,High
Canada,-1075.373879056,Low
USA,-322.19400132169994,Low
Brazil,3189.7736418564,High
Brazil,2659.336058758,High
Brazil,1132.0573334254,Medium
China,2587.5508817172,High
China,1895.7152871023,Medium
Canada,-850.3696411233,Low
Canada,1958.4401588814003,High
Canada,-84.13645066579977,Low
China,-495.5186314074001,Low
Germany,-687.9784773475001,Low
India,885.1297407097,Medium
China,1766.7123574175,Medium
UK,682.3002921995001,Medium
China,1295.9272698881,Medium
Germany,1128.4445643402,Medium
Brazil,3194.7661594291003,High
China,1031.2123341351,Medium
USA,-629.5480179808999,Low
USA,223.25725955530015,Low
Germany,-179.8651540274,Low
USA,-294.47299733279976,Low
France,-138.19071615159987,Low
Germany,691.1012254189002,Medium
UK,2738.0437977454,High
France,854.3049422275002,Medium
India,1041.1766800903001,Medium
USA,1952.3962312018,High
Japan,911.8257658231,Medium
India,-18.189506330899803,Low
France,1059.9455565737,Medium
Japan,2309.3656971079,High
Australia,2777.1450499553002,High
Canada,1060.9015483842,Medium
Japan,965.5447131712999,Medium
USA,311.3153337744001,Low
UK,1605.0051370181004,Medium
Brazil,1464.3811582714006,Medium
Canada,2036.2174786969001,High
Brazil,3116.1019526256,High
USA,64.34785385129999,Low
Germany,1418.8598400465999,Medium
Germany,1761.2989551775997,Medium
Australia,1839.0539285759,Medium
France,498.9597790281001,Low
France,1729.8390598425,Medium
UK,-511.192437832,Low
UK,2105.0746703723003,High
Australia,1380.0619621887,Medium
India,163.4241159871001,Low
Japan,246.74289645690033,Low
UK,64.08391697600018,Low
USA,245.06795584700012,Low
UK,3211.8333852240003,High
Germany,1687.1211136672002,Medium
Germany,15.294305686500138,Low
Germany,1473.5338092287004,Medium
China,-499.3889753056999,Low
France,2767.3019839254,High
China,3329.4304691017005,High
France,940.6407370209002,Medium
France,-1291.8810458418,Low
Japan,468.4952347651,Low
India,1545.8657919062,Medium
Australia,-779.7235220142999,Low
Japan,3465.0618425109005,High
Canada,-176.61732399380026,Low
Brazil,2366.9503692796006,High
Australia,2648.4042124073,High
Canada,21.361269964200005,Low
Australia,481.292344923,Low
Canada,2286.5169942293005,High
China,-570.4508196513,Low
Japan,555.507927501,Low
USA,1200.5046715148,Medium
France,-306.90170734439994,Low
China,493.8009492473,Low
China,1155.5130106214,Medium
France,428.3025447484,Low
Japan,498.13095126270014,Low
Australia,1792.5025952492003,Medium
UK,-112.69731955099974,Low
USA,2125.0029833876,High
Japan,1322.9358316141002,Medium
Brazil,302.33952858990006,Low
Australia,1742.5288391123001,Medium
Japan,-175.79427150690003,Low
India,2510.9562558081,High
Australia,2826.241539528,High
UK,484.6918171175,Low
USA,27.037704694700007,Low
Germany,11.997703097599981,Low
Canada,3011.1289986601005,High
China,-262.5977348681997,Low
UK,641.7977065248001,Medium
India,407.2059589592004,Low
UK,1204.3620328719007,Medium
Australia,3.5614754904000847,Low
China,1922.5237859286003,High
Brazil,2478.6943737162,High
France,997.2977157107002,Medium
India,2032.3749689328006,High
Brazil,586.7404703605,Medium
Japan,1900.1454846775,Medium
Germany,-607.6359552775999,Low
France,634.7566744241997,Medium
Brazil,2161.2012303270003,High
Australia,-136.9169615387998,Low
Brazil,-411.27904651359984,Low
China,676.0369566604999,Medium
Australia,1194.1911178721002,Medium
France,1912.9297536582,High
Germany,355.37927346690026,Low
Japan,1450.4337557187002,Medium
UK,1906.3791218136002,High
Japan,2245.0460307914,High
USA,1198.8591430826,Medium
Germany,3159.7257334369,High
China,557.459944906,Low
France,-219.83317401149998,Low
Australia,1047.2637454077003,Medium
China,614.8143316258,Medium
UK,1006.7750932891,Medium
India,-142.2609439319,Low
Australia,508.1964079298001,Low
Canada,1219.896470499,Medium
Japan,3833.1443867026,High
Germany,1103.6370750980002,Medium
Canada,1210.9947370049,Medium
Japan,950.0537672668003,Medium
Germany,164.1446651249,Low
India,651.3885596616,Medium
Australia,2577.2940131324003,High
India,2310.659148295701,High
USA,3053.8107948521,High
USA,716.8289366692,Medium
China,2310.2361999595005,High
Japan,3005.8719182468003,High
Brazil,1088.6405238581003,Medium
France,-248.57251725099997,Low
China,-407.27655730029994,Low
UK,2037.2860569959998,High
Japan,2100.1035933882004,High
France,2030.1345865117003,High
Japan,895.5682100337003,Medium
India,2437.9467344535005,High
China,-375.1160931168,Low
Germany,2247.2280993659,High
Canada,2453.3253899299,High
USA,3186.1295600857,High
Australia,-803.6776865744,Low
USA,363.3668843513002,Low
China,1101.109770232,Medium
China,-1113.3349640324998,Low
Australia,1438.4473515677003,Medium
China,1786.6988012082002,Medium
China,2066.9331308552005,High
India,1829.7948617639001,Medium
Germany,2591.9449636256004,High
Canada,1869.7015517685002,Medium
France,2171.5690847550004,High
USA,2358.8317684637,High
UK,1064.1479930339,Medium
Japan,2588.0329840029,High
Canada,2400.2267737901,High
USA,-33.09716685109993,Low
France,2676.9241081315004,High
Brazil,-7.361389165199853,Low
UK,1214.6483944771007,Medium
Germany,-339.7391238447001,Low
Brazil,1435.1023978960004,Medium
Australia,-466.71726021189977,Low
Germany,679.9539484981001,Medium
China,1910.1861538848,High
Japan,335.60032071090006,Low
Germany,1253.7656039827002,Medium
UK,2087.6635916438,High
Australia,-106.09812157450006,Low
USA,2461.4529506733006,High
Australia,1341.2954336119,Medium
Australia,2382.2827344942007,High
Canada,1693.3512886749004,Medium
Japan,125.03226805360009,Low
Canada,1037.8762128493001,Medium
Canada,-915.6615811114,Low
Germany,297.7499125607001,Low
Brazil,1092.4543558916998,Medium
India,1991.4714707425,High
China,-228.10536300519982,Low
Canada,763.6317543300003,Medium
Germany,733.0342689791003,Medium
Japan,907.9700584166999,Medium
France,1911.2627733166998,High
Canada,3012.6747416148,High
Canada,-374.20790793469985,Low
UK,414.0767298074006,Low
Brazil,1925.3207473711004,High
USA,3829.1980404733,High
UK,894.5062007242002,Medium
China,-642.0461569172999,Low
Germany,1637.6284053522,Medium
USA,-418.23804775409997,Low
USA,536.9415231681,Low
China,-54.194269292099875,Low
Germany,1254.190482182,Medium
China,3097.3151624451,High
India,1317.6827454999002,Medium
Brazil,1609.6729035094002,Medium
Japan,2903.6920421696,High
Australia,2030.6200681118996,High
China,3464.8443443172005,High
Australia,-697.7913973532,Low
Canada,2347.5710177403007,High
UK,1968.1134073217004,High
France,-5.210771293400057,Low
USA,2930.6229368282,High
France,-784.3697909965,Low
Australia,1247.8624098153,Medium
Brazil,1176.0432389327004,Medium
Australia,820.7951232234,Medium
UK,2935.7141364728,High
UK,3093.8092543292,High
UK,-550.5355917978,Low
France,3554.7846804090004,High
Germany,2104.1163271726,High
Japan,2592.3980026867002,High
Australia,2118.0491852972,High
Brazil,602.0519936382,Medium
China,2970.3854620890997,High
Japan,2092.3973144524007,High
Brazil,1245.7807436875,Medium
China,3434.0780026535,High
China,3027.6412610644006,High
Germany,2597.0465925299004,High
India,1675.0190530668003,Medium
Canada,1694.9412127760002,Medium
USA,1527.0247714969998,Medium
Japan,560.5526279602001,Low
USA,2374.6990583906004,High
USA,1900.2462398370003,Medium
Germany,1299.7012200158,Medium
USA,2665.3061496548,High
China,2364.6826074047003,High
Brazil,3098.701729757,High
China,1864.1033080938005,Medium
India,-492.6488634494001,Low
Japan,473.35952061160003,Low
France,1252.2515426291,Medium
Canada,1002.0878296630001,Medium
Germany,-549.9731923413,Low
Germany,184.35910668480028,Low
India,2567.1596794586007,High
UK,757.3901383758003,Medium
Japan,1207.1928743042,Medium
Canada,2884.2858832798006,High
USA,-81.45628378869992,Low
India,-330.33211404509984,Low
USA,1295.9758114315,Medium
Germany,2255.988524165201,High
Brazil,1134.9573903871,Medium
China,642.7652736914001,Medium
Canada,1752.4452020910005,Medium
France,1243.1037215038,Medium
India,1071.7572374533,Medium
Australia,2133.7923484232,High
Australia,3271.382178234,High
Brazil,1351.1606429244998,Medium
Japan,1979.4138532553,High
Canada,866.8039600859001,Medium
Japan,-499.4139357332999,Low
USA,2597.3743614803,High
France,853.5664772662002,Medium
Australia,2407.3191661339006,High
France,3049.1131514559,High
China,2402.7560933822,High
India,119.79763347800008,Low
Canada,240.47279093540033,Low
Germany,-332.87777971499975,Low
USA,855.0256383612,Medium
Canada,-264.3325407479998,Low
USA,1596.5187771518001,Medium
India,2145.1330436656003,High
USA,1266.7131132636005,Medium
Canada,-149.84582834079998,Low
China,-307.22411662659977,Low
Australia,3449.3826563753005,High
Brazil,2238.4505357132,High
France,995.345458108,Medium
France,2660.0122467396004,High
Japan,1203.6313313304004,Medium
USA,2265.5278724856003,High
Canada,884.1748746890004,Medium
Japan,2171.6079854062,High
China,1655.5939412786001,Medium
China,2377.3154795433998,High
China,1868.3765015397,Medium
Australia,2330.0051687446003,High
UK,-131.04079093919984,Low
India,1008.2749502681002,Medium
Germany,-622.0227369044001,Low
Brazil,-921.7552676414,Low
Japan,2494.7341921813004,High
USA,3652.7132735635,High
India,-382.71771624179974,Low
Canada,2682.5035062327006,High
Canada,778.3110850230005,Medium
China,1106.1251962543004,Medium
UK,1847.0956628336,Medium
Canada,1332.3308383993,Medium
Japan,3317.3745712998007,High
Australia,2514.2528861335004,High
India,2852.2128302041,High
Japan,139.8852257839,Low
Canada,2285.4805720782,High
China,2740.2871000436,High
Australia,2357.129064834201,High
UK,477.7616014246,Low
UK,3536.8524429549,High
Germany,548.1032970178001,Low
Canada,-905.8448972843998,Low
USA,-69.1037098267,Low
France,3482.3312980122,High
Brazil,-90.41396788479972,Low
Canada,-549.8267961835,Low
Germany,-270.01360772990006,Low
Australia,2090.5918092413,High
China,-763.2480481326,Low
Canada,1213.7965605329002,Medium
Japan,-903.1414789319,Low
Japan,850.4375649442001,Medium
UK,2936.642049684,High
UK,-32.284882302399865,Low
Brazil,108.09514738170014,Low
UK,2.2041832177999936,Low
Brazil,1327.4263954197002,Medium
Australia,1336.7799290874,Medium
UK,213.34682389170018,Low
India,-339.67289967639994,Low
Japan,1289.6507825264,Medium
France,549.5322378953999,Low
Australia,1675.5719189922004,Medium
Australia,652.2423790785997,Medium
UK,1211.4968098556003,Medium
India,2907.8595511809,High
France,726.7248804760004,Medium
Germany,1872.7192080740003,Medium
Germany,2927.2930869970996,High
China,1287.8308105205,Medium
USA,575.3580427297002,Low
Australia,438.88737607099995,Low
France,-271.1377407801998,Low
Japan,-822.9403623223998,Low
China,2420.0141842081,High
USA,-46.24620193619967,Low
France,3418.5274648676004,High
Germany,1664.7573205240005,Medium
USA,2604.4476449019003,High
Japan,1046.3839339886001,Medium
Germany,-405.06284172249997,Low
India,1325.7041956453004,Medium
China,10.29264634910001,Low
Japan,1280.4437456223002,Medium
Japan,2398.2784774133997,High
Brazil,1666.0485577351003,Medium
Brazil,1432.2935119804001,Medium
UK,542.3785182611999,Low
Japan,-171.3156889649,Low
India,760.3169085330999,Medium
Australia,1822.8645619147005,Medium
Australia,1993.2953716879997,High
Australia,2507.9017273751,High
France,2556.5746685276004,High
USA,-849.9601905226999,Low
France,2645.1767150768005,High
Canada,3142.1723952968,High
Germany,-289.51877314859996,Low
France,-718.1126073942,Low
Canada,823.1407968964004,Medium
France,2580.8385363149005,High
Germany,1445.2116468954005,Medium
Brazil,1387.2008721308,Medium
UK,-887.1700124217998,Low
USA,25.929814653999983,Low
China,143.24925817339988,Low
China,2815.7183070919,High
USA,-768.6915440585001,Low
Germany,423.96931715920005,Low
India,-1161.5248565997001,Low
Japan,2300.6648762718,High
USA,-438.7051985303,Low
France,2132.4393955678,High
Brazil,-800.7417333903999,Low
Germany,-259.34630795949994,Low
UK,-1074.3032420258999,Low
Australia,-1033.7486358835,Low
Canada,-653.8571325282998,Low
India,775.8375600249999,Medium
Japan,1896.4992722706002,Medium
China,2567.8163824277,High
Australia,2014.1570596508004,High
UK,2681.2171825871997,High
USA,1364.5316010048,Medium
Australia,1916.1006015023,High
Canada,-523.3817722100999,Low
Japan,654.8198551523,Medium
Brazil,2786.8000448385005,High
Brazil,2282.4020302909003,High
Canada,2906.5187547597,High
Germany,2755.2203709968,High
Brazil,1135.6623896168999,Medium
Canada,3177.9293911450004,High
Japan,2979.4808045426,High
China,367.4997091035999,Low
India,2846.7564646053,High
India,-692.9148482528998,Low
Brazil,1665.5482641517,Medium
Australia,2551.2759620669,High
Canada,2160.4690693208004,High
Japan,86.18258678400025,Low
Japan,2942.1139189413,High
Brazil,-104.14719299589996,Low
Australia,1963.7142134073006,High
Germany,1961.4238400061997,High
Japan,331.70034135569983,Low
Brazil,2545.3329843129,High
UK,1456.8826199916004,Medium
USA,3147.8564958057004,High
Japan,289.7148063180001,Low
Germany,2404.6278371681,High
USA,197.91726631580002,Low
USA,3699.4712122990004,High
Brazil,-1354.3092919944,Low
China,-525.2209952651,Low
Australia,1492.3583642383996,Medium
Brazil,420.0591472364,Low
France,3751.8495591294004,High
India,2003.2057802995002,High
UK,679.1243712030002,Medium
Canada,1045.9446364534,Medium
Germany,-410.68001018070004,Low
Canada,1840.1963294064,Medium
Australia,2384.5764306256006,High
Canada,2663.0888462932007,High
France,42.55221827560001,Low
India,2032.0314024434006,High
Canada,-314.62657996559983,Low
Germany,-226.59781098230002,Low
USA,388.5451811093001,Low
UK,510.0080454117001,Low
China,-205.82847734839993,Low
China,3305.5770278399996,High
Brazil,2308.9429555476,High
USA,1745.6213921588,Medium
China,-175.56082630129998,Low
Japan,1877.9797930912,Medium
France,-927.5642246235,Low
Canada,3177.8545948718,High
France,3127.6853374628,High
Germany,3295.1289993613,High
Canada,-165.86832620879997,Low
Japan,-25.639322297399985,Low
UK,911.9926937000002,Medium
Japan,-184.55378310899982,Low
France,759.1825325936001,Medium
USA,1214.6511945917002,Medium
Germany,672.1171441486001,Medium
Germany,1568.0078129191004,Medium
UK,25.466634257500118,Low
USA,1739.8648896528002,Medium
Germany,2616.9081431406,High
Brazil,755.5045172583001,Medium
France,1855.4900925524,Medium
Japan,1417.6075249348,Medium
UK,2904.2561196933,High
USA,1416.6125899128,Medium
Canada,-346.92071070559984,Low
UK,2347.4987153696,High
Canada,642.9658024362,Medium
France,970.3302887345001,Medium
Brazil,1064.5914418986001,Medium
Japan,-935.6856013475001,Low
Japan,-93.60596171899996,Low
USA,-225.01070496919988,Low
France,-27.24791543629999,Low
China,2355.4372739145,High
China,782.1643104212,Medium
China,2591.1950348693,High
France,871.6523492289998,Medium
Canada,2695.9607755985003,High
China,1141.6477895633002,Medium
China,1092.8904904389,Medium
UK,760.6547869382002,Medium
France,141.2981412623,Low
France,765.7779617691001,Medium
Brazil,2372.0438093100006,High
Brazil,3181.582925934101,High
China,2923.2440305894997,High
UK,217.85253639619998,Low
USA,2006.9610198156001,High
USA,1833.108033023,Medium
India,682.6258597357,Medium
India,1257.7955354023006,Medium
Brazil,-261.30923669439994,Low
UK,3595.7742468277006,High
China,371.11077371490023,Low
Brazil,861.1067409101001,Medium
China,597.4895824209002,Medium
China,2108.8710261437004,High
Germany,2352.5543733746,High
UK,66.2035330609001,Low
Canada,2328.0979290432,High
Australia,3151.3432306636005,High
UK,2572.7022246480997,High
Canada,2227.4645086638,High
China,1437.9243586903003,Medium
Brazil,1101.5232564103999,Medium
China,2446.267776388,High
Japan,2113.3339600088,High
China,3009.1655931948003,High
